Campaign_ID,Company,Campaign_Type,Target_Audience,Duration,Channel_Used,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
154643,Alpha Innovations,Email,All Ages,15 days,Website,0.11,"$7,654.00",5.49,Chicago,French,156,1498,8,Tech Enthusiasts,2021-09-05
154644,Innovate Industries,Display,Women 25-34,60 days,Website,0.06,"$10,337.00",2.82,Los Angeles,Spanish,296,6803,8,Outdoor Adventurers,2021-09-06
154645,Innovate Industries,Search,Men 25-34,15 days,Website,0.02,"$6,819.00",6.42,New York,English,468,9021,1,Foodies,2021-09-07
154646,DataTech Solutions,Display,Men 18-24,15 days,YouTube,0.1,"$6,541.00",5.25,Chicago,Mandarin,473,4003,7,Foodies,2021-09-08
154647,Alpha Innovations,Social Media,Men 25-34,60 days,Instagram,0.08,"$6,370.00",5.59,Chicago,Mandarin,246,2969,4,Tech Enthusiasts,2021-09-09
154648,Innovate Industries,Influencer,Women 35-44,30 days,Facebook,0.03,"$9,304.00",5.27,Houston,Spanish,135,8145,10,Tech Enthusiasts,2021-09-10
154649,NexGen Systems,Display,All Ages,45 days,Website,0.04,"$6,536.00",4.83,Miami,French,952,5053,3,Health & Wellness,2021-09-11
154650,Innovate Industries,Display,Women 35-44,45 days,Google Ads,0.12,"$13,641.00",3.76,Los Angeles,French,915,6656,4,Fashionistas,2021-09-12
154651,DataTech Solutions,Search,Women 25-34,30 days,YouTube,0.13,"$12,244.00",6.9,Houston,French,578,2154,2,Health & Wellness,2021-09-13
154652,Alpha Innovations,Email,Women 35-44,15 days,Instagram,0.14,"$12,731.00",6.9,Houston,English,892,3693,8,Foodies,2021-09-14
154653,DataTech Solutions,Display,Women 25-34,30 days,Website,0.13,"$10,330.00",4.0,New York,English,789,6447,5,Fashionistas,2021-09-15
154654,NexGen Systems,Display,Men 25-34,60 days,Website,0.09,"$15,292.00",5.3,Houston,German,708,7599,9,Health & Wellness,2021-09-16
154655,Innovate Industries,Email,All Ages,60 days,Facebook,0.02,"$14,194.00",6.26,New York,French,194,4842,7,Health & Wellness,2021-09-17
154656,Alpha Innovations,Search,Women 35-44,45 days,Facebook,0.06,"$16,685.00",4.7,Miami,German,919,5198,3,Foodies,2021-09-18
154657,Innovate Industries,Search,Women 35-44,15 days,Google Ads,0.13,"$12,453.00",3.28,Houston,Spanish,461,7521,9,Outdoor Adventurers,2021-09-19
154658,Alpha Innovations,Display,Women 35-44,45 days,Website,0.13,"$6,999.00",7.69,Houston,English,134,2607,6,Outdoor Adventurers,2021-09-20
154659,TechCorp,Display,Women 35-44,45 days,Email,0.08,"$18,575.00",6.0,Los Angeles,French,722,2414,6,Health & Wellness,2021-09-21
154660,Innovate Industries,Search,Men 18-24,60 days,Website,0.03,"$14,215.00",5.41,Miami,French,738,3706,10,Outdoor Adventurers,2021-09-22
154661,TechCorp,Search,Men 18-24,60 days,YouTube,0.1,"$18,242.00",7.24,Miami,French,825,4473,2,Foodies,2021-09-23
154662,DataTech Solutions,Social Media,Women 25-34,60 days,Google Ads,0.02,"$19,135.00",7.61,Houston,Mandarin,739,6395,7,Tech Enthusiasts,2021-09-24
154663,Innovate Industries,Influencer,Men 25-34,30 days,Instagram,0.1,"$8,156.00",7.55,Los Angeles,French,513,9113,7,Foodies,2021-09-25
154664,Alpha Innovations,Influencer,Men 25-34,30 days,Google Ads,0.04,"$15,331.00",6.46,New York,Spanish,908,9997,1,Fashionistas,2021-09-26
154665,DataTech Solutions,Social Media,Women 25-34,45 days,Google Ads,0.03,"$13,121.00",2.49,Los Angeles,German,475,7870,3,Tech Enthusiasts,2021-09-27
154666,Innovate Industries,Display,Women 35-44,30 days,YouTube,0.01,"$9,639.00",2.51,New York,German,655,6531,4,Fashionistas,2021-09-28
154667,DataTech Solutions,Email,Men 25-34,60 days,Google Ads,0.09,"$16,274.00",2.96,Miami,English,989,5226,3,Health & Wellness,2021-09-29
154668,Innovate Industries,Influencer,Men 25-34,60 days,Facebook,0.06,"$18,348.00",2.48,Los Angeles,English,999,6464,1,Tech Enthusiasts,2021-09-30
154669,DataTech Solutions,Influencer,Women 35-44,45 days,Facebook,0.11,"$9,948.00",3.64,Houston,French,633,8702,9,Fashionistas,2021-10-01
154670,TechCorp,Display,All Ages,45 days,Website,0.09,"$6,751.00",6.37,Los Angeles,English,837,2623,2,Fashionistas,2021-10-02
154671,Alpha Innovations,Search,Men 18-24,60 days,YouTube,0.04,"$8,763.00",7.73,Miami,French,589,3895,6,Outdoor Adventurers,2021-10-03
154672,Alpha Innovations,Email,Men 25-34,30 days,Google Ads,0.04,"$18,770.00",7.12,Miami,Spanish,356,3561,1,Foodies,2021-10-04
154673,NexGen Systems,Search,All Ages,30 days,Google Ads,0.04,"$19,914.00",5.91,Houston,Spanish,578,2836,8,Foodies,2021-10-05
154674,TechCorp,Influencer,Men 25-34,60 days,Facebook,0.11,"$12,695.00",3.02,Los Angeles,French,645,7435,5,Foodies,2021-10-06
154675,NexGen Systems,Social Media,Women 25-34,60 days,Website,0.13,"$14,272.00",7.51,Los Angeles,French,454,3482,3,Health & Wellness,2021-10-07
154676,DataTech Solutions,Display,Women 35-44,15 days,Facebook,0.05,"$8,564.00",5.13,Chicago,English,816,3334,2,Fashionistas,2021-10-08
154677,TechCorp,Social Media,All Ages,30 days,Facebook,0.13,"$16,417.00",6.93,Chicago,Spanish,441,3450,8,Tech Enthusiasts,2021-10-09
154678,Alpha Innovations,Search,Men 25-34,30 days,Instagram,0.13,"$18,770.00",2.67,Miami,English,713,2323,7,Tech Enthusiasts,2021-10-10
154679,DataTech Solutions,Search,All Ages,15 days,Facebook,0.14,"$12,842.00",6.07,Chicago,French,855,4151,7,Health & Wellness,2021-10-11
154680,TechCorp,Influencer,Women 25-34,60 days,Website,0.01,"$6,110.00",3.46,Houston,French,878,5709,1,Foodies,2021-10-12
154681,DataTech Solutions,Influencer,Men 18-24,45 days,Email,0.15,"$12,031.00",5.38,New York,Spanish,727,1094,9,Health & Wellness,2021-10-13
154682,Alpha Innovations,Influencer,Women 35-44,60 days,Instagram,0.15,"$18,098.00",4.84,Miami,Mandarin,585,4562,6,Tech Enthusiasts,2021-10-14
154683,Alpha Innovations,Social Media,Men 25-34,60 days,YouTube,0.02,"$15,958.00",4.76,Houston,English,227,7643,7,Fashionistas,2021-10-15
154684,Alpha Innovations,Influencer,Men 18-24,60 days,Email,0.11,"$18,135.00",6.15,Miami,French,360,1707,9,Foodies,2021-10-16
154685,DataTech Solutions,Social Media,Women 25-34,15 days,Website,0.07,"$17,356.00",3.81,Chicago,French,835,1925,4,Tech Enthusiasts,2021-10-17
154686,Alpha Innovations,Email,Men 25-34,45 days,Facebook,0.1,"$9,339.00",4.38,Los Angeles,German,929,8467,4,Outdoor Adventurers,2021-10-18
154687,Alpha Innovations,Email,Women 25-34,60 days,YouTube,0.15,"$11,570.00",7.24,New York,Spanish,639,9383,3,Fashionistas,2021-10-19
154688,Alpha Innovations,Email,Women 25-34,30 days,Facebook,0.09,"$16,187.00",7.03,Houston,Spanish,614,8331,10,Outdoor Adventurers,2021-10-20
154689,Innovate Industries,Search,Women 25-34,60 days,Email,0.14,"$19,085.00",3.71,Chicago,Spanish,407,2170,6,Health & Wellness,2021-10-21
154690,Innovate Industries,Influencer,Men 25-34,30 days,Facebook,0.06,"$8,721.00",7.43,Los Angeles,Spanish,192,5643,5,Foodies,2021-10-22
154691,TechCorp,Display,Women 25-34,30 days,Website,0.04,"$6,033.00",5.53,Miami,French,153,4807,5,Health & Wellness,2021-10-23
154692,TechCorp,Display,Women 35-44,30 days,YouTube,0.04,"$13,249.00",3.9,Miami,French,885,2555,4,Tech Enthusiasts,2021-10-24
154693,DataTech Solutions,Display,Men 18-24,30 days,Google Ads,0.08,"$10,857.00",7.34,Houston,English,240,2197,2,Outdoor Adventurers,2021-10-25
154694,NexGen Systems,Search,Women 25-34,45 days,Instagram,0.12,"$14,361.00",7.93,Chicago,Mandarin,285,7131,9,Outdoor Adventurers,2021-10-26
154695,DataTech Solutions,Email,All Ages,15 days,YouTube,0.06,"$17,393.00",5.73,Chicago,English,932,8755,8,Foodies,2021-10-27
154696,NexGen Systems,Social Media,Men 25-34,45 days,Facebook,0.06,"$9,829.00",4.01,Los Angeles,German,404,5004,2,Tech Enthusiasts,2021-10-28
154697,DataTech Solutions,Influencer,All Ages,30 days,Instagram,0.1,"$9,162.00",5.06,Chicago,English,584,5271,1,Tech Enthusiasts,2021-10-29
154698,NexGen Systems,Display,Women 35-44,15 days,Email,0.12,"$11,727.00",6.59,Miami,Spanish,206,2494,3,Foodies,2021-10-30
154699,TechCorp,Social Media,Men 18-24,30 days,Facebook,0.08,"$17,802.00",3.52,New York,Spanish,308,3603,2,Outdoor Adventurers,2021-10-31
154700,Innovate Industries,Influencer,All Ages,60 days,Email,0.13,"$10,755.00",2.43,Los Angeles,French,897,6206,4,Tech Enthusiasts,2021-11-01
154701,Innovate Industries,Search,Men 25-34,60 days,Instagram,0.06,"$12,641.00",7.5,Chicago,French,964,7775,8,Foodies,2021-11-02
154702,DataTech Solutions,Influencer,Women 35-44,45 days,Facebook,0.06,"$12,849.00",6.14,Chicago,Mandarin,527,3918,2,Foodies,2021-11-03
154703,NexGen Systems,Email,Women 25-34,60 days,Facebook,0.08,"$15,331.00",4.21,Chicago,Mandarin,546,6147,4,Fashionistas,2021-11-04
154704,DataTech Solutions,Influencer,Women 25-34,60 days,YouTube,0.14,"$8,058.00",6.22,Miami,Spanish,390,4763,3,Outdoor Adventurers,2021-11-05
154705,TechCorp,Influencer,Men 18-24,45 days,Facebook,0.07,"$10,637.00",7.45,New York,Mandarin,388,4451,3,Fashionistas,2021-11-06
154706,NexGen Systems,Display,Women 25-34,30 days,Facebook,0.04,"$14,250.00",4.76,Houston,German,490,8382,1,Tech Enthusiasts,2021-11-07
154707,DataTech Solutions,Social Media,Women 25-34,15 days,YouTube,0.12,"$19,421.00",4.57,Houston,Spanish,861,2332,9,Health & Wellness,2021-11-08
154708,TechCorp,Search,Men 18-24,45 days,Email,0.09,"$12,706.00",7.85,Los Angeles,German,688,1843,4,Health & Wellness,2021-11-09
154709,DataTech Solutions,Display,Women 25-34,30 days,Email,0.08,"$14,011.00",7.96,Houston,French,696,8545,8,Fashionistas,2021-11-10
154710,TechCorp,Email,All Ages,15 days,Google Ads,0.07,"$8,562.00",5.7,Los Angeles,Spanish,834,8846,8,Foodies,2021-11-11
154711,DataTech Solutions,Social Media,Men 18-24,15 days,Facebook,0.11,"$9,961.00",3.03,Chicago,Mandarin,181,3821,2,Outdoor Adventurers,2021-11-12
154712,Innovate Industries,Email,Men 18-24,60 days,YouTube,0.04,"$18,128.00",6.41,Chicago,Spanish,339,2632,7,Health & Wellness,2021-11-13
154713,Alpha Innovations,Email,All Ages,45 days,Website,0.01,"$7,343.00",7.33,Houston,English,505,5739,1,Fashionistas,2021-11-14
154714,Innovate Industries,Display,Men 18-24,60 days,Google Ads,0.06,"$6,999.00",6.83,Houston,French,265,1471,6,Fashionistas,2021-11-15
154715,Alpha Innovations,Influencer,Women 25-34,30 days,Instagram,0.02,"$7,629.00",4.37,Miami,English,404,8120,3,Foodies,2021-11-16
154716,Alpha Innovations,Email,Men 18-24,15 days,Website,0.02,"$5,020.00",2.97,New York,German,887,9836,6,Tech Enthusiasts,2021-11-17
154717,NexGen Systems,Search,Women 35-44,15 days,Email,0.03,"$13,042.00",5.53,New York,Mandarin,297,5546,5,Health & Wellness,2021-11-18
154718,TechCorp,Search,Men 25-34,45 days,Website,0.04,"$11,310.00",7.92,Chicago,Spanish,617,8196,7,Fashionistas,2021-11-19
154719,Innovate Industries,Search,Men 25-34,15 days,Instagram,0.14,"$16,461.00",2.1,New York,Mandarin,902,2696,6,Health & Wellness,2021-11-20
154720,NexGen Systems,Display,Men 25-34,45 days,Google Ads,0.11,"$14,181.00",6.68,Los Angeles,French,409,7893,6,Outdoor Adventurers,2021-11-21
154721,Innovate Industries,Search,All Ages,60 days,Facebook,0.1,"$12,208.00",5.1,Houston,French,701,3166,2,Fashionistas,2021-11-22
154722,DataTech Solutions,Influencer,Men 25-34,45 days,YouTube,0.03,"$18,381.00",5.68,New York,German,751,7414,1,Health & Wellness,2021-11-23
154723,TechCorp,Display,Men 18-24,15 days,Website,0.09,"$15,518.00",4.31,Los Angeles,German,909,5389,9,Health & Wellness,2021-11-24
154724,NexGen Systems,Influencer,Women 25-34,45 days,Email,0.14,"$5,497.00",7.25,Chicago,German,675,5846,7,Tech Enthusiasts,2021-11-25
154725,TechCorp,Display,Women 35-44,15 days,Google Ads,0.08,"$19,357.00",4.06,Miami,Spanish,869,3952,4,Tech Enthusiasts,2021-11-26
154726,Alpha Innovations,Influencer,Men 18-24,15 days,YouTube,0.03,"$9,195.00",6.54,Houston,French,600,3257,5,Outdoor Adventurers,2021-11-27
154727,Alpha Innovations,Search,Women 25-34,60 days,Google Ads,0.1,"$11,596.00",2.93,Miami,Mandarin,428,4281,3,Outdoor Adventurers,2021-11-28
154728,TechCorp,Search,Women 25-34,30 days,Instagram,0.14,"$10,983.00",4.28,New York,French,443,6391,8,Fashionistas,2021-11-29
154729,Innovate Industries,Social Media,Women 25-34,30 days,Website,0.1,"$19,519.00",6.83,Houston,French,423,6352,6,Foodies,2021-11-30
154730,DataTech Solutions,Social Media,Women 35-44,45 days,Website,0.11,"$7,507.00",7.39,Chicago,Mandarin,391,4539,1,Tech Enthusiasts,2021-12-01
154731,DataTech Solutions,Display,All Ages,60 days,YouTube,0.09,"$17,375.00",6.36,New York,English,501,2238,3,Foodies,2021-12-02
154732,TechCorp,Email,Women 25-34,60 days,YouTube,0.05,"$5,305.00",6.92,Houston,Mandarin,539,3294,6,Outdoor Adventurers,2021-12-03
154733,DataTech Solutions,Search,Women 35-44,45 days,Email,0.04,"$5,618.00",2.88,New York,German,607,2033,1,Fashionistas,2021-12-04
154734,Innovate Industries,Email,All Ages,60 days,Email,0.09,"$19,856.00",7.41,Miami,Spanish,185,7479,1,Health & Wellness,2021-12-05
154735,DataTech Solutions,Display,Women 35-44,15 days,Facebook,0.08,"$17,668.00",5.38,Houston,English,428,1057,10,Foodies,2021-12-06
154736,Innovate Industries,Influencer,Men 25-34,60 days,Facebook,0.08,"$13,817.00",3.11,Los Angeles,French,327,2543,4,Foodies,2021-12-07
154737,NexGen Systems,Display,Men 25-34,30 days,Website,0.12,"$15,500.00",4.85,New York,English,635,4523,4,Fashionistas,2021-12-08
154738,Alpha Innovations,Social Media,Men 25-34,30 days,Website,0.06,"$10,814.00",7.15,Chicago,French,884,9032,5,Outdoor Adventurers,2021-12-09
154739,NexGen Systems,Influencer,Women 25-34,15 days,Email,0.06,"$9,217.00",2.78,Miami,English,502,6812,5,Foodies,2021-12-10
154740,TechCorp,Email,Men 25-34,30 days,YouTube,0.14,"$10,505.00",2.5,Los Angeles,English,117,2759,9,Outdoor Adventurers,2021-12-11
154741,TechCorp,Influencer,Men 18-24,30 days,YouTube,0.1,"$11,915.00",2.73,New York,German,901,7351,9,Fashionistas,2021-12-12
154742,NexGen Systems,Display,Men 25-34,30 days,YouTube,0.13,"$15,522.00",2.24,Chicago,Spanish,703,6965,9,Fashionistas,2021-12-13
154743,NexGen Systems,Search,Men 18-24,45 days,Facebook,0.05,"$7,487.00",3.12,New York,German,854,9117,9,Foodies,2021-12-14
154744,NexGen Systems,Social Media,Women 35-44,15 days,Instagram,0.1,"$13,111.00",3.56,Chicago,Spanish,262,6469,10,Foodies,2021-12-15
154745,DataTech Solutions,Display,Men 18-24,30 days,Email,0.02,"$13,541.00",7.65,Los Angeles,French,412,5448,3,Outdoor Adventurers,2021-12-16
154746,Innovate Industries,Email,Men 18-24,45 days,Email,0.12,"$6,191.00",6.75,Los Angeles,Mandarin,970,4861,1,Outdoor Adventurers,2021-12-17
154747,DataTech Solutions,Display,All Ages,30 days,Instagram,0.04,"$11,977.00",4.28,Miami,English,892,8577,9,Foodies,2021-12-18
154748,DataTech Solutions,Search,Men 18-24,60 days,YouTube,0.09,"$10,146.00",3.72,Houston,German,513,7252,7,Outdoor Adventurers,2021-12-19
154749,DataTech Solutions,Influencer,Men 25-34,60 days,Website,0.14,"$15,859.00",3.15,Miami,Spanish,541,5039,2,Fashionistas,2021-12-20
154750,NexGen Systems,Search,Women 25-34,45 days,Google Ads,0.08,"$10,962.00",4.33,Houston,German,181,4162,1,Foodies,2021-12-21
154751,DataTech Solutions,Email,All Ages,15 days,Instagram,0.08,"$10,786.00",3.76,Houston,English,647,8045,4,Tech Enthusiasts,2021-12-22
154752,Innovate Industries,Display,Women 25-34,15 days,Facebook,0.08,"$18,074.00",4.92,Miami,Mandarin,192,2997,4,Fashionistas,2021-12-23
154753,NexGen Systems,Social Media,Men 18-24,60 days,Instagram,0.09,"$8,273.00",6.88,Miami,Mandarin,809,7604,9,Outdoor Adventurers,2021-12-24
154754,TechCorp,Display,All Ages,60 days,YouTube,0.11,"$5,465.00",4.39,Miami,English,601,8514,6,Outdoor Adventurers,2021-12-25
154755,Alpha Innovations,Social Media,Men 18-24,60 days,Website,0.02,"$17,007.00",6.15,Chicago,Spanish,552,6414,9,Fashionistas,2021-12-26
154756,Alpha Innovations,Influencer,All Ages,15 days,Website,0.09,"$16,820.00",7.52,Houston,Spanish,585,5959,8,Fashionistas,2021-12-27
154757,DataTech Solutions,Social Media,Women 25-34,60 days,YouTube,0.03,"$17,320.00",5.59,New York,German,687,9214,3,Foodies,2021-12-28
154758,NexGen Systems,Influencer,Women 25-34,45 days,Email,0.04,"$18,937.00",2.37,Chicago,French,560,9113,8,Outdoor Adventurers,2021-12-29
154759,DataTech Solutions,Social Media,Men 25-34,45 days,YouTube,0.12,"$14,331.00",6.04,Houston,Spanish,750,6183,4,Outdoor Adventurers,2021-12-30
154760,NexGen Systems,Search,Women 35-44,15 days,Google Ads,0.13,"$19,228.00",3.05,Houston,Spanish,340,6587,7,Fashionistas,2021-12-31
154761,DataTech Solutions,Display,Women 25-34,60 days,Facebook,0.11,"$8,322.00",5.95,Los Angeles,English,636,6947,4,Foodies,2021-01-01
154762,DataTech Solutions,Display,All Ages,30 days,Instagram,0.11,"$9,680.00",3.16,Los Angeles,French,457,7923,2,Tech Enthusiasts,2021-01-02
154763,Innovate Industries,Email,All Ages,15 days,YouTube,0.03,"$18,665.00",6.11,Los Angeles,English,468,5259,8,Foodies,2021-01-03
154764,Alpha Innovations,Influencer,Women 25-34,45 days,Email,0.11,"$6,545.00",5.84,Chicago,French,350,6659,3,Fashionistas,2021-01-04
154765,TechCorp,Display,Women 25-34,30 days,Facebook,0.13,"$9,694.00",5.37,New York,French,977,6845,1,Health & Wellness,2021-01-05
154766,DataTech Solutions,Display,Men 18-24,60 days,Instagram,0.12,"$12,950.00",6.3,Houston,Spanish,189,8436,3,Tech Enthusiasts,2021-01-06
154767,DataTech Solutions,Influencer,Women 25-34,60 days,YouTube,0.07,"$10,411.00",7.91,New York,French,947,7659,10,Outdoor Adventurers,2021-01-07
154768,TechCorp,Search,Men 25-34,45 days,Facebook,0.09,"$7,849.00",5.07,New York,French,783,6842,9,Health & Wellness,2021-01-08
154769,TechCorp,Influencer,Men 18-24,45 days,Website,0.13,"$5,842.00",3.39,Miami,German,787,8877,10,Fashionistas,2021-01-09
154770,Innovate Industries,Display,Women 25-34,45 days,Instagram,0.04,"$15,000.00",3.05,Chicago,English,929,6950,4,Outdoor Adventurers,2021-01-10
154771,Innovate Industries,Display,Men 18-24,15 days,YouTube,0.06,"$14,889.00",3.51,Los Angeles,English,399,8616,4,Tech Enthusiasts,2021-01-11
154772,NexGen Systems,Search,Men 18-24,60 days,Facebook,0.07,"$8,701.00",4.99,Chicago,Mandarin,912,5534,2,Fashionistas,2021-01-12
154773,NexGen Systems,Influencer,Women 25-34,45 days,Instagram,0.03,"$8,774.00",4.68,Miami,German,930,7955,8,Tech Enthusiasts,2021-01-13
154774,Innovate Industries,Social Media,Women 35-44,15 days,Email,0.07,"$17,573.00",4.93,Los Angeles,Spanish,593,5339,3,Tech Enthusiasts,2021-01-14
154775,Innovate Industries,Search,Men 18-24,30 days,Instagram,0.05,"$7,856.00",2.81,New York,English,270,5630,8,Fashionistas,2021-01-15
154776,Innovate Industries,Search,All Ages,30 days,Email,0.12,"$11,757.00",6.81,Chicago,Mandarin,612,6583,7,Tech Enthusiasts,2021-01-16
154777,Alpha Innovations,Display,Men 18-24,30 days,Google Ads,0.07,"$13,631.00",2.32,New York,French,596,9899,9,Health & Wellness,2021-01-17
154778,NexGen Systems,Search,Men 18-24,60 days,YouTube,0.09,"$10,515.00",5.3,Chicago,Spanish,306,4056,5,Outdoor Adventurers,2021-01-18
154779,NexGen Systems,Influencer,Men 25-34,15 days,Google Ads,0.09,"$10,157.00",3.66,Houston,French,901,9176,10,Tech Enthusiasts,2021-01-19
154780,Innovate Industries,Influencer,Women 25-34,60 days,Instagram,0.06,"$18,428.00",4.64,New York,German,283,6050,7,Fashionistas,2021-01-20
154781,DataTech Solutions,Email,All Ages,15 days,Google Ads,0.02,"$10,390.00",7.13,New York,English,686,4208,1,Outdoor Adventurers,2021-01-21
154782,DataTech Solutions,Display,All Ages,45 days,Facebook,0.13,"$12,265.00",3.91,Chicago,English,399,8663,10,Tech Enthusiasts,2021-01-22
154783,Innovate Industries,Display,Men 18-24,15 days,Instagram,0.08,"$10,853.00",7.35,Chicago,English,650,9520,1,Foodies,2021-01-23
154784,DataTech Solutions,Display,All Ages,60 days,Facebook,0.09,"$8,791.00",7.62,New York,English,362,6159,9,Foodies,2021-01-24
154785,TechCorp,Search,Women 25-34,45 days,Google Ads,0.1,"$19,023.00",5.38,Chicago,French,184,5079,8,Fashionistas,2021-01-25
154786,NexGen Systems,Influencer,Women 25-34,30 days,Email,0.1,"$9,516.00",6.69,New York,French,397,1747,1,Tech Enthusiasts,2021-01-26
154787,Alpha Innovations,Email,Men 18-24,45 days,Google Ads,0.15,"$12,333.00",5.4,Los Angeles,French,280,1825,9,Fashionistas,2021-01-27
154788,DataTech Solutions,Email,Women 25-34,15 days,Email,0.15,"$16,702.00",2.62,New York,Spanish,829,4180,8,Tech Enthusiasts,2021-01-28
154789,Alpha Innovations,Influencer,Men 25-34,15 days,YouTube,0.04,"$13,162.00",7.16,New York,English,176,9347,10,Fashionistas,2021-01-29
154790,DataTech Solutions,Social Media,Men 25-34,30 days,Email,0.01,"$8,464.00",6.77,New York,German,589,3643,4,Foodies,2021-01-30
